datetime,Wind01,Wind02,Wind03,Wind04,Wind05,Wind06,Wind07,Wind08,Wind09,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16,Wind17
1/1/13 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 0:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 0:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 1:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 1:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 2:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 2:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030626084
1/1/13 3:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 3:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0.003095897,0,0,0,0
1/1/13 4:15,0,0,0,0,0,0,0,0,0,0,0,0.024172956,0.045137284,0.205189475,0,0,0.005417506
1/1/13 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0.040187022,0.4094564,0,0,0.081583664
1/1/13 4:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08889215,0,0,0
1/1/13 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 5:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031186225,0,0
1/1/13 5:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124461284,0,0
1/1/13 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047046231,0,0
1/1/13 6:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01995683,0
1/1/13 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 6:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040728097,0,0
1/1/13 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10565765,0,0
1/1/13 7:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153962534,0,0
1/1/13 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10116035,0,0
1/1/13 7:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041250881,0,0
1/1/13 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009563,0,0
1/1/13 8:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 8:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 8:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051793281,0,0
1/1/13 9:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056267391,0,0
1/1/13 9:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29512565,0,0,0
1/1/13 9:45,0,0,0.011748731,0,0,0,0,0,0,0,0,0,0.042483057,1.255169975,0,0,0
1/1/13 10:00,0.002296138,0.068193423,0.029640626,0,0,0,0,0.050131517,0.033847283,0,0,0.057421351,0.213132385,5.6399148,0,0,0
1/1/13 10:15,0.024055219,0.121549593,0.041778539,0,0,0.009090517,0.025941242,0.252566127,0.258511685,0,0,0.282365259,0.875332536,6.908497225,0,0,0
1/1/13 10:30,0.041065717,0.134555998,0.093183918,0.005866533,0.001469858,0.058032619,0.045347453,0.281630687,0.450267224,1.347398874,0.002974189,0.386620888,0.791999279,5.25914655,0,0,0
1/1/13 10:45,0.049585448,0.158078513,0.181955528,0.020363012,0.003540763,0.062290041,0.031323594,0.325180668,2.233885789,5.205753631,0.020499637,0.723854186,0.787328443,4.6537839,0,0,0
1/1/13 11:00,0.048893563,0.328194422,0.221086629,0.044049877,0.003752023,0.061967643,0.036201401,0.218875144,4.01898047,8.571505499,0.037035841,0.916872645,0.596565084,2.496077675,0,0,0
1/1/13 11:15,0.049429154,0.752240528,0.192725137,0.056085726,0.004637354,0.079934305,0.044476373,0.149255845,7.173501617,9.253548241,0.057785357,0.886388941,0.378044902,1.832466025,0,0,0.10023762
1/1/13 11:30,0.048373647,0.989321635,0.113793649,0.076877638,0.008537911,0.100006806,0.04934377,0.117809586,8.218549042,9.927169883,0.068669919,0.802082288,0.383188618,2.9513307,0,0,0.340916165
1/1/13 11:45,0.052640991,1.350650221,0.08762544,0.102790361,0.014027678,0.11059504,0.04332243,0.123317334,8.874666059,9.560724926,0.068886034,0.52595038,0.374884208,3.530243425,0,0.032076599,0.429487319
1/1/13 12:00,0.2722537,2.313737483,0.130975544,0.135559449,0.016664616,0.112043902,0.041906442,0.164318031,9.803808845,9.138225388,0.064489906,0.696427125,0.672886656,6.13284335,0,0.044770401,0.434822581
1/1/13 12:15,0.546976359,3.28710264,0.176433903,0.156460647,0.01553297,0.105404182,0.041191766,0.273377019,10.98639199,9.574581003,0.089664352,1.575306714,1.342409111,9.938697525,0,0.126514384,0.624702223
1/1/13 12:30,0.862880547,3.85030292,0.237661843,0.144557171,0.011649727,0.096948344,0.036802074,0.465360902,12.1882642,11.50498367,0.296918882,3.094511117,2.179056154,11.8790634,0,0.474855439,2.833776359
1/1/13 12:45,1.1405483,4.714972422,0.339839645,0.149808321,0.009578225,0.08635626,0.026125849,0.526199225,13.85660457,13.81973814,0.592403389,4.447879715,2.456602033,11.76015585,0.014341763,3.932520825,6.146614657
1/1/13 13:00,1.383373943,5.875389815,0.40825326,0.156558398,0.00715528,0.080740688,0.02175478,0.565040134,14.71626808,14.77483979,0.717257921,4.650816014,2.556069209,11.5784064,0.240286369,6.725866236,8.999121161
1/1/13 13:15,1.920798637,7.530987412,0.429909043,0.166443065,0.009689282,0.080766807,0.035807806,0.63855927,15.03234278,15.31253751,0.716365821,4.727595838,2.512298438,9.522441025,0.787927025,10.17587382,13.02875792
1/1/13 13:30,2.622152686,9.488173426,0.413526632,0.219689068,0.0129122,0.103304733,0.103251658,0.534433011,15.27439075,15.55624676,0.542383756,4.134321323,2.141687734,8.356701575,1.042536088,9.009993007,11.31471286
1/1/13 13:45,2.822162166,10.54964787,0.363039635,0.219800528,0.017851445,0.536174509,0.820535737,0.417836908,15.60628259,15.98464433,0.468232898,3.594397761,2.025198934,8.492495125,0.535319794,7.442912535,10.60302312
1/1/13 14:00,2.829084046,9.396982074,0.360032134,0.313783623,0.049116012,1.601417702,1.295521574,0.401216745,15.52078038,15.80212682,0.478774638,3.228438592,1.901001852,10.52864865,0.292222294,6.576280722,8.441650041
1/1/13 14:15,2.828899659,9.119412601,0.499768406,0.563612059,0.097485515,2.184336579,1.669118677,0.579783428,15.52600758,16.013245,0.562203481,3.789257593,2.891942589,18.55294108,0.253645959,5.861647596,7.128745592
1/1/13 14:30,2.647034303,8.505713822,0.769810528,0.734227672,0.14211103,3.772644679,3.008651402,0.999344213,15.71151714,16.33434306,0.925686805,5.892985367,4.15243403,28.9907843,0.696751475,6.395609552,7.564982882
1/1/13 14:45,2.569833226,8.900066614,1.159167066,1.09405227,0.218511413,4.756482874,3.192672357,1.394676529,15.83358895,16.43479369,1.194735161,7.352700292,6.395600967,53.60143185,1.945714281,9.743177503,11.40959384
1/1/13 15:00,2.969490096,11.10447991,1.856782734,1.174717173,0.201020166,4.203206673,2.896399021,2.348526177,15.8549598,16.50541179,1.842842189,11.24681392,9.034594623,79.260391,4.510854931,20.41502168,22.85190402
1/1/13 15:15,3.951343507,14.84058356,2.317507714,1.077733263,0.19565104,4.24593489,2.86815455,3.179943991,16.03235004,16.6,2.740344507,15.95631,10.71360661,82.41510988,6.201379,30.82282603,35.78779817
1/1/13 15:30,4.823605255,18.45007503,2.390705794,1.093150377,0.197805673,4.238869963,2.891576999,3.747912798,16.27014443,16.6,3.987912145,24.17294305,13.5055373,83.90966655,5.581520125,32.8927221,39.93936382
1/1/13 15:45,5.371113226,19.05331075,2.325978428,1.28404066,0.249400152,5.539948316,3.642189464,4.02130639,16.05837125,16.6,4.254738843,26.07897319,14.22010097,85.48164368,3.515085578,28.33589789,37.60088226
1/1/13 16:00,4.863590494,18.00984967,1.814688444,1.588698924,0.324249166,7.405244119,4.922820133,3.567060268,16.20010514,16.6,3.372478062,19.59967107,11.3979617,78.41518523,2.6588602,23.581058,26.24629092
1/1/13 16:15,4.691287726,15.8017388,1.292510182,1.632062495,0.298887205,6.306613141,4.165521795,2.077097854,16.46956448,16.6,1.698594751,12.41390984,8.19107945,59.43924785,2.462937309,11.17292271,17.04265582
1/1/13 16:30,3.495260969,12.95242214,1.205758303,1.63748011,0.268916591,5.236000909,3.409964371,1.237010839,16.50166875,16.6,1.069832578,9.931305851,7.12971589,52.73512005,1.772656291,6.677692823,14.40196463
1/1/13 16:45,2.252343543,8.655265688,1.009930298,1.706957966,0.29102644,6.107464262,4.197441035,1.219126022,16.54113344,16.6,1.19703622,9.492790326,6.418782653,45.9542483,0.517503778,7.463045036,13.21094785
1/1/13 17:00,1.916510612,7.761727929,0.960943848,1.989821792,0.330816725,6.33657651,3.88983444,1.777663886,16.6,16.6,1.532770658,11.58297524,7.602417209,52.24356055,0.542442641,9.069531148,14.50522741
1/1/13 17:15,1.812208593,8.487136484,1.000199989,1.701626182,0.285623974,5.840724711,3.929336232,2.149376976,16.6,16.6,1.836255876,13.98470487,9.184048173,58.49462153,1.490284316,10.20400106,17.5360398
1/1/13 17:30,2.508830615,11.16231269,0.994692966,2.000814527,0.324056962,5.891938167,3.503938633,2.34560239,16.6,16.6,2.201270479,16.14668883,10.11196385,64.215827,2.039339394,13.65698043,22.29978946
1/1/13 17:45,3.199598863,13.94371176,1.269863099,1.713463217,0.255628084,4.401593503,2.725916782,2.854281652,16.51431574,16.6,2.819150451,20.27498078,12.04698687,73.73606563,3.518629447,18.77018641,29.14065858
1/1/13 18:00,3.006426439,13.52588475,1.311169714,1.332024485,0.211137912,4.328505093,3.068870771,3.286393076,16.4722795,16.6,3.402790209,22.46299423,12.87085282,78.2309413,5.389332025,24.39938331,36.1631852
1/1/13 18:15,2.64887286,9.990014076,1.447108984,1.469834745,0.275012261,6.061260862,4.410370868,3.240027312,16.6,16.6,3.58963848,22.0190806,11.97028109,69.20061708,6.638633459,30.04324976,40.36190061
1/1/13 18:30,2.233773068,9.146257102,1.515787989,1.860404462,0.343809828,7.379410607,5.147548509,2.597784183,16.58831475,16.6,2.75552445,17.43177396,10.20884804,62.5093758,7.903302463,28.37410335,32.95044242
1/1/13 18:45,1.996907957,8.965313792,1.539064646,2.169827819,0.411376706,9.060667419,6.594400406,2.342502978,16.6,16.6,2.291612765,15.63215733,9.019896195,51.85452103,6.406895816,21.17231181,25.78631501
1/1/13 19:00,2.676426373,10.60949194,2.149280608,2.734431624,0.550787634,12.40871146,8.735716438,2.227598906,16.6,16.6,1.998859228,13.45317196,7.998848785,50.63382388,5.814789609,15.74069062,21.77323802
1/1/13 19:15,2.944041953,10.73445523,1.869636774,3.251770138,0.604284108,12.28080082,8.088508809,2.217002282,16.6,16.6,2.190840575,16.80356462,10.65722182,67.7231431,4.522487894,18.43663938,28.795279
1/1/13 19:30,2.564100266,10.59704703,1.880200505,3.100959957,0.559474421,11.19646346,7.199406564,3.048982096,16.6,16.6,3.096242807,22.09442899,13.38001637,81.28279448,5.904532969,25.57868894,36.35269318
1/1/13 19:45,2.903514177,11.24944294,2.521662414,2.94904083,0.518033862,10.40112126,6.897936457,3.288823628,16.6,16.6,3.504635691,22.86915232,12.92347379,75.71439743,7.778564841,29.14584026,39.85845291
1/1/13 20:00,3.402859792,12.12143284,2.851459384,2.98936218,0.548830581,11.26655108,7.442057109,3.134682438,16.6,16.6,3.160456285,20.08471962,11.23878238,64.93694188,8.265686781,27.30556013,34.11921092
1/1/13 20:15,3.679348051,14.17408025,2.99852252,2.988514006,0.534684056,10.90377871,7.348759622,3.035445854,16.6,16.6,2.989452118,19.32750039,11.02185986,66.11348988,7.539470494,24.09036017,30.79487702
1/1/13 20:30,3.754770547,13.55008376,3.957282007,3.033853471,0.559841651,11.47706891,7.749018591,3.079424355,16.6,16.6,3.114338869,20.03557071,11.50801885,70.2424705,8.442175388,24.91358424,31.19591627
1/1/13 20:45,3.611099855,14.01458287,5.163258314,3.131240309,0.581301177,12.19963585,8.406479263,3.160237372,16.6,16.6,3.20030908,20.98546285,12.43942632,78.6412716,8.608444781,25.27420368,31.70358552
1/1/13 21:00,3.841636002,18.41149002,5.631913543,3.308627606,0.616764754,12.72480711,8.429962564,3.614767956,16.6,16.6,3.522053001,24.0514154,15.29751918,103.7390113,8.7612845,26.27710703,34.596396
1/1/13 21:15,4.307092458,22.52947211,5.340653062,3.236012756,0.58927927,11.85724055,7.753939558,5.034340083,16.6,16.6,4.396976364,30.05778149,18.12417102,114.080143,9.653305263,31.31079329,41.38596733
1/1/13 21:30,4.245127812,21.46253228,3.869460523,3.105717301,0.565977234,11.49040009,7.718053168,4.653015971,16.6,16.6,4.281593651,29.23706196,18.63503673,129.3232203,11.8680127,33.53726491,44.58057644
1/1/13 21:45,4.103901446,18.55069321,3.848892748,3.243283034,0.59873848,12.06397831,7.946938664,7.814734035,16.6,16.6,6.146871573,45.17292001,28.90827568,189.5884872,13.30171228,51.89675044,67.17772244
1/1/13 22:00,4.59078826,18.23236662,5.177932382,3.387931288,0.639044106,13.17389564,8.912362623,7.302988756,16.6,16.6,7.055230242,42.99414531,24.0211936,140.8970356,20.69912702,49.5083545,58.61237471
1/1/13 22:15,5.973662078,20.31701589,4.603171647,3.702511191,0.723518718,14.93159288,9.68381387,5.744878614,16.6,16.6,5.15731178,32.25041069,18.90923536,118.5021877,17.52430499,43.33422746,54.32849787
1/1/13 22:30,7.252576948,24.10870886,4.301952124,3.841160238,0.775777191,17.95711306,13.46194482,4.569854278,16.6,16.6,5.246580774,35.37103012,21.33421881,135.2739096,16.60318375,50.85705401,61.23578657
1/1/13 22:45,6.748528779,22.79231584,4.219517112,4.596458078,0.912781584,18.3863912,12.19037864,4.518053782,16.6,16.6,5.502713388,37.32656367,23.00443396,143.8517451,17.02742726,45.03370878,56.4329838
1/1/13 23:00,5.66339913,23.65482116,4.065340459,4.333162903,0.862712199,18.05520685,12.01470704,5.644843555,16.6,16.6,6.356021261,40.35524011,24.86106478,176.6891837,18.54044199,59.49841613,73.46287923
1/1/13 23:15,5.837907344,21.79727316,4.395662844,4.316128194,0.822481841,16.64513152,10.90256589,7.940196144,16.6,16.6,7.802980512,54.05955836,33.00378566,206.443739,21.91803455,49.46904855,61.19214992
1/1/13 23:30,6.081450999,23.2588172,6.522712706,3.997395931,0.754747772,15.01532913,9.769473397,7.4714894,16.6,16.6,7.804944545,48.71276312,28.83117978,181.9618106,24.01285321,69.07039196,74.8944456
1/1/13 23:45,8.625436633,30.95862294,6.046238542,3.880578278,0.774294567,17.47374886,12.59229886,6.709976554,16.26508148,16.6,6.247780306,39.02854644,22.71871905,141.9229865,22.27746844,45.04055234,49.21391627
1/2/13 0:00,7.854563387,27.06582595,5.071942806,4.578027725,0.948531026,19.90464724,13.34981884,6.403398973,16.6,16.6,4.109758357,29.52213697,20.28495189,148.8160014,16.18127972,26.71706238,38.34156917
1/2/13 0:15,7.518669281,28.7229303,4.417737424,4.758091569,0.961382377,19.92144247,13.33469529,5.928202015,16.6,16.6,4.187431395,35.58349103,25.25721732,180.2244663,13.14795464,34.46687837,40.36628923
1/2/13 0:30,7.156018496,25.71998823,4.372084141,4.838718475,1.018762404,21.58537399,14.3643075,5.60252533,16.6,16.6,5.688058209,38.65457364,24.37755963,167.6146507,14.27005083,38.05720916,56.19500054
1/2/13 0:45,6.107279569,24.2039262,5.708800554,4.897504747,1.035448331,21.74558227,14.45428197,8.043992055,16.6,16.6,5.935870647,47.5550665,31.54154225,214.0628338,20.46865374,38.59548956,53.90267296
1/2/13 1:00,5.167007476,23.16954994,8.428468106,4.836743772,0.974111188,20.33856088,13.68195407,11.86062695,15.38556886,16.6,6.64369911,52.01766372,32.71715757,210.1130009,23.47753942,33.6205038,50.8078926
1/2/13 1:15,5.098816857,20.9800787,7.709342244,4.973317088,1.072798807,23.14293333,15.56276616,11.76761986,10.24882599,16.53424003,5.106206364,39.46639583,30.89983919,238.9625311,27.70777047,34.34509987,31.95677299
1/2/13 1:30,5.3417155,21.93470287,9.286146163,4.998903572,1.098970628,24.02767076,16.52172761,8.433323681,0.043506531,8.247181374,5.901160699,31.69290639,25.58629277,201.7738104,30.70285618,51.23869425,40.21533422
1/2/13 1:45,6.51133722,23.98208987,7.671551706,4.998912513,1.09936192,24.04335417,16.52859628,4.433114565,0.037592554,4.390939808,5.028159565,24.46198873,16.82617143,132.4105859,29.22647298,46.74323268,42.33377907
1/2/13 2:00,6.880940556,26.04281305,7.509871125,4.998585284,1.097324157,23.98180995,16.50488541,3.837351233,0.804976838,9.243258095,4.901799048,25.62307343,16.46392743,116.2569523,19.20578927,42.91610602,44.20050451
1/2/13 2:15,7.677061109,33.14536489,5.488237739,4.998380244,1.096207518,23.96601021,16.37468836,3.997996488,4.451761001,10.65204634,5.671900207,27.80600623,15.23224746,103.8908839,18.90922636,38.19654436,39.84084943
1/2/13 2:30,6.095796854,35.51379419,2.801117599,4.992527963,1.093976993,23.77548375,16.24112028,4.057680818,1.680329742,1.765590897,4.470331252,22.81907357,14.31558565,105.4905415,19.59251165,31.14414175,32.6670292
1/2/13 2:45,4.124428719,20.99152136,1.805036515,4.988815488,1.086673498,23.5412512,16.09774392,5.220107889,11.6564477,16.6,4.248708719,24.25579548,14.84049464,101.9912005,18.97663772,37.43897577,35.95947324
1/2/13 3:00,3.498259828,15.02277714,1.422365606,4.98428285,1.080429667,23.46764207,16.08225329,4.400026303,10.25834438,16.50078023,3.355484728,20.26726898,12.69856352,86.32456065,27.82873809,37.18331998,36.82114336
1/2/13 3:15,3.794682443,14.39899468,1.353943646,4.980691075,1.080299324,23.4241615,15.9606119,3.537964633,5.502369065,9.773563731,3.708606914,21.47173763,10.26435201,56.67192935,25.89281201,45.55251888,46.42573751
1/2/13 3:30,2.452129223,14.06233311,1.811756044,4.985751806,1.081369805,23.2831646,15.57467205,2.839992943,7.57169959,9.343969929,2.864038738,11.89599607,5.220783367,29.5753181,24.58186448,27.25836581,20.35960705
1/2/13 3:45,2.639694296,11.91032684,2.262297571,4.993217588,1.089816886,23.51372697,16.06949846,1.194806647,9.732919634,4.16583891,1.845682615,9.977089931,6.097567683,44.34583188,10.34596339,29.4557634,34.22430601
1/2/13 4:00,4.130027845,14.64883745,1.886610091,4.97291565,1.060396707,22.27095752,15.28537648,2.29689067,8.641875255,2.488331661,2.682363245,19.26707435,11.63303946,71.637249,4.770434275,15.45173259,24.68212821
1/2/13 4:15,4.074558556,18.48525465,1.719985306,4.864189922,0.972949308,20.59204503,14.41144824,2.993682209,13.34488748,11.04027277,2.779662016,16.68454316,9.99911554,64.1436696,4.496556147,16.50220897,26.06055002
1/2/13 4:30,3.753490805,18.42229623,1.764688492,4.848296941,0.959697419,19.49494963,13.47386754,1.999900611,10.93079848,16.53699858,2.093469823,11.05037156,7.821483613,52.14953423,3.682231159,16.11430214,22.56470144
1/2/13 4:45,4.027181044,19.52538395,1.656134427,4.822153747,0.962709284,20.31357057,13.98596654,1.900521548,15.43083462,16.6,1.227432841,6.541090944,5.08093094,41.10444188,3.092346713,8.079448916,8.372871295
1/2/13 5:00,4.920107156,23.67121732,2.566154599,4.8331967,0.950721163,18.98344354,12.48855837,1.75582169,16.51788365,16.6,0.860456371,5.591629942,3.761315809,24.46942778,6.495483219,7.270558021,6.605228314
1/2/13 5:15,4.610944703,23.11201954,2.250473648,4.829072653,0.955541969,19.51879651,12.84272539,1.145319332,15.90026216,16.6,0.492347706,4.29570428,3.090812653,21.824193,6.830105184,1.654867395,2.887613757
1/2/13 5:30,2.701573089,19.23253608,1.930008382,4.919236003,1.058736402,22.28004751,14.54440484,1.01252568,11.92761579,16.11670549,0.270535572,3.541309054,3.164530028,26.5900582,7.869584859,0.52007732,2.943219133
1/2/13 5:45,1.117038962,11.45514131,2.148286551,4.978668691,1.075181377,22.96589965,14.80429039,1.405479575,12.30316753,3.898731953,0.440852483,5.108933572,3.775063878,29.34200168,5.854973197,1.495947167,4.392744858
1/2/13 6:00,0.690969944,10.86541391,1.979324371,4.974282681,1.070682758,23.11530423,15.12971824,1.437046081,12.6941159,4.637038046,0.513217625,5.3683561,3.842631687,29.39485908,3.844538331,2.02874333,5.772215631
1/2/13 6:15,1.651499241,12.82451665,1.191386134,4.940016866,1.055724537,21.47167436,12.35916473,0.846880428,11.85250268,6.70238213,0.450175794,4.53908793,3.045384983,20.65656335,4.157925397,3.552243394,8.615014268
1/2/13 6:30,1.539505921,12.74744743,1.021074504,4.794851244,0.943608135,18.15257523,10.55714449,1.396435995,9.253629375,4.856906801,1.083833484,10.31836605,6.360787541,33.8253647,3.354830294,5.070109559,13.01674715
1/2/13 6:45,2.480062649,12.87826681,0.898238495,4.861650766,0.95993247,18.50951265,10.76136134,1.203506891,2.669329142,5.03862682,0.993406168,5.560078107,3.073426278,16.84442758,4.952238128,8.050525824,10.5636559
1/2/13 7:00,3.484052434,12.56056195,0.980765298,4.835324584,0.974822635,21.26959868,14.28825739,1.245656912,6.859390462,6.542372834,0.645582294,4.563136445,3.03666315,20.85224838,4.401578009,4.518515723,7.308546831
1/2/13 7:15,2.817157328,11.67923355,1.046307758,4.929516019,1.041821522,21.55439792,13.55629062,1.491972703,9.162397337,4.703426308,0.51299361,5.082702123,3.291664561,15.9472838,3.133241831,2.004867143,3.520585498
1/2/13 7:30,1.686183527,9.062360674,0.929772407,4.919282497,1.00620662,20.72447912,12.94095671,1.567376591,5.793511426,3.835163588,0.583448674,3.916286144,1.701179355,10.45060605,1.50684705,0.505995429,1.744926046
1/2/13 7:45,1.300205652,7.016678632,0.71465157,4.975985884,1.06331442,22.26056752,14.51193547,2.271763668,9.784864091,6.186719668,0.166018085,1.61806593,1.447425591,10.68854108,0.43933345,0.159518154,0.471900674
1/2/13 8:00,1.157472402,5.813492536,0.584207401,4.979442359,1.063459188,22.06451209,14.38748704,2.111992827,10.58534246,4.675073987,0.063987319,1.158429864,0.653750228,1.806891525,1.569521428,0.255518065,0.556947431
1/2/13 8:15,0.821032073,4.699397312,0.644008368,4.973864853,1.027032721,20.87749212,13.2509147,0.99511369,11.04372887,7.311411834,0.013659216,0.108719709,0.071793838,0.3632998,2.113501728,0.327927596,0.553435676
1/2/13 8:30,0.513887938,4.899631142,0.689705834,4.912288784,0.96333189,18.34599905,11.07109968,0.269054106,11.35031091,7.182009786,0,0,0,0,2.051832713,1.899856988,4.395947485
1/2/13 8:45,0.39969534,4.968507379,0.779422447,4.810987116,0.812283319,14.10564449,7.995153933,0.045788841,10.97818262,6.443501353,0.006212491,0,0,0,3.036876581,7.623676713,8.567232947
1/2/13 9:00,0.666869145,6.14563945,0.755410641,4.367917181,0.627133483,10.55916263,6.568696314,0.028821443,14.1073032,9.216076279,0.057996169,0.087012906,0,0,4.530938716,12.18674189,10.78020288
1/2/13 9:15,1.008868587,6.401121437,0.664094538,4.192591309,0.618050617,11.17372195,7.251014615,0.009177005,14.39899024,8.645217574,0.158608484,0.163929303,0,0,7.34313205,10.54499538,8.6477529
1/2/13 9:30,1.166051023,7.068270266,0.615626201,4.273607731,0.661584932,12.01149034,7.564948165,0,13.63202312,3.267751092,0.109806299,0.162698841,0,0,5.206206813,4.563806739,4.646861837
1/2/13 9:45,2.170107126,8.26562971,0.603668354,4.292084575,0.650055504,11.53327662,7.266054058,0.000651612,14.1841597,3.159092099,0.067387593,0.207715261,0.028145795,0,3.748863563,2.21319202,2.384651131
1/2/13 10:00,3.193351642,10.33788502,0.629824549,4.286992847,0.659104079,12.59382386,8.441275788,0.037010355,15.93254354,7.847668439,0.067438092,0.269541584,0.090450049,0.00353375,3.928467631,2.604906445,2.833738208
1/2/13 10:15,3.247739285,12.79527581,0.636218935,4.04061675,0.614751446,11.8329534,8.053833985,0.104223509,16.5021892,13.79422056,0.304534115,0.602230602,0.202665595,0.091239025,3.856592997,4.106666713,4.664170975
1/2/13 10:30,2.988758534,10.55234206,0.372721292,3.962487875,0.602320302,11.57477055,7.984206307,0.185850578,16.47139989,14.2564727,0.466086808,1.226598384,0.295363839,0.64581125,3.254358844,4.188210871,4.886983991
1/2/13 10:45,3.20538032,8.98716572,0.266450476,4.166278541,0.6845617,14.05346322,9.983304608,0.284547919,16.42054183,15.10330026,0.568465134,2.242646926,1.209526168,6.104521075,4.710428791,7.049438626,11.75373815
1/2/13 11:00,4.120131955,10.50099844,0.163380616,4.386130572,0.749863106,14.99897777,10.39742163,0.469898645,16.50737681,15.57006523,0.995973325,4.606403801,2.461466231,11.23870985,14.32709545,23.53499982,26.38459023
1/2/13 11:15,3.803800345,11.34966475,0.27263578,4.464988409,0.760736358,14.82846856,9.878969455,0.4698736,16.47340746,15.24054212,1.004226591,4.827447495,2.296619303,9.775532775,19.73935366,30.41582316,29.25489179
1/2/13 11:30,2.959297404,8.864105017,0.796571598,4.323931038,0.658406335,12.18843567,8.098512018,0.521160578,16.5861558,14.16806453,1.10085811,5.209940251,2.312267652,9.42983405,20.31970024,27.37276609,27.02197315
1/2/13 11:45,2.64959567,7.692061783,1.474367231,3.967035116,0.565516376,10.74797896,7.577913749,0.698815989,16.6,13.26237437,0.895281279,4.678067733,2.4076384,10.65869258,15.43202102,17.71123355,18.41349111
1/2/13 12:00,2.405947141,6.79772675,2.12268427,4.087617697,0.636614984,12.99244769,9.491326797,0.903948625,16.6,14.26395087,0.790280667,5.352565658,3.188002771,15.5334592,9.458804875,14.01636795,14.86881084
1/2/13 12:15,2.222995341,6.00677827,2.647880316,4.364279806,0.723787141,14.50545773,10.30584626,0.882989935,16.6,15.52569986,0.846789895,5.466475944,3.077775276,15.23638368,5.323692038,15.26761235,17.49001726
1/2/13 12:30,2.530894674,6.972849636,2.474616915,4.3721658,0.726244193,14.73063476,10.35176802,0.582885684,16.4848315,12.36487873,0.890803829,4.828575284,2.044227771,9.711375825,3.628331797,16.67637685,18.64226607
1/2/13 12:45,2.534694828,7.212074756,1.75114885,4.39885825,0.762931216,15.55441408,10.70079492,0.520734316,16.39606118,13.73906438,0.860925116,4.559511554,1.332693729,6.9201693,1.438074838,8.556950888,11.8546596
1/2/13 13:00,2.938803375,7.505978673,1.522301584,4.297682344,0.717894739,14.25487956,9.767976379,0.614517741,16.46918059,15.10362975,0.581729526,3.58403994,1.184107329,6.256244325,1.931962372,3.366894564,7.472381984
1/2/13 13:15,3.431227281,8.126141697,1.502691061,4.148201047,0.652507967,12.26540902,8.059820575,0.850230106,16.6,15.22026063,0.486041528,3.021292621,1.199303024,7.30760395,3.486911953,2.872077334,6.514339424
